# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
1051	0.0	20512.80242030043
1052	0.0	9134.075032779947
1053	0.0	19981.815731851384
1054	0.0	20746.99627258815
1055	0.0	20798.820860218257
1056	0.0	21447.286624577828
1057	0.0	28615.53854472004
1058	1.0	0.0
1059	0.0	28521.473035332747
1060	0.0	31102.74803149514
1061	0.25	49335.78161615878
1062	0.0	10847.601408255287
1063	0.0	15376.52405560948
1064	0.0	30336.990944459103
1065	0.5	6778.2923579216
1066	0.0	17788.727389415726
1067	0.0	36599.412561394274
1068	0.0	7567.079477594234
1069	0.5	51778.36048253812
1070	0.0	52429.59481594153
1071	0.25	36595.75087173531
1072	0.0	52647.95684872661
1073	0.5	57327.67100282945
1074	0.25	16202.047477631519
1075	0.0	29003.964814008214
1076	0.0	38472.60746604297
1077	0.0	25405.064809019677
1078	0.0	26712.583153275773
1079	0.0	25036.466634948738
1080	0.0	25834.501423873007
1081	0.0	31177.578033762984
1082	0.25	12672.408198937774
1083	0.0	4575.03054337576
1084	0.75	22239.868679083884
1085	0.0	26010.9571039211
1086	0.0	15745.185723761097
1087	0.0	35853.57485420536
1088	0.0	22586.12495509442
1089	0.0	12333.90765322838
1090	0.0	13739.342014538124
1091	0.5	42283.56319339946
1092	0.0	34905.52787052002
1093	0.0	21072.699539363384
1094	0.0	20459.153961157426
1095	0.25	26098.059298936278
1096	1.0	0.0
1097	0.0	30770.87781194132
1098	0.0	26501.39019265771
1099	1.0	0.0
1100	1.0	0.0
1101	0.0	39370.29389652889
1102	0.0	22432.853181497194
1103	0.0	4802.968346280977
1104	0.0	32299.15807012003
1105	1.0	0.0
1106	0.0	38987.471815547906
1107	1.0	0.0
1108	0.25	24712.69794118901
1109	0.25	4629.704390652478
1110	0.5	28964.66812491417
1111	0.0	42591.109795845114
1112	0.0	13922.641542507336
1113	1.0	0.0
1114	0.5	18463.04221684113
1115	0.75	68039.62287306786
1116	0.0	17208.000842365436
1117	0.25	21805.96810237815
1118	0.0	22738.41931996867
1119	0.0	35462.37842366099
1120	0.0	33153.47018383909
1121	0.75	3084.7177309915423
1122	1.0	0.0
1123	0.75	42035.673511680216
1124	0.0	17685.85162993986
1125	0.0	32538.28794765286
1126	0.25	19395.031764172018
1127	0.25	23916.706421257306
1128	0.75	7101.027403958142
1129	0.25	27892.41148205474
1130	0.5	42325.040293391794
1131	0.0	4997.979599167593
1132	0.0	27357.70239192061
1133	0.75	45035.94356589019
1134	0.0	24497.054882464
1135	0.0	11636.691246880218
1136	0.5	8995.128120295703
1137	0.5	72365.6866569072
1138	0.0	13768.95276340656
1139	0.0	9289.485265151598
1140	0.0	31300.260749296285
1141	0.0	38333.99479603395
1142	0.0	17692.820293828845
1143	0.0	27424.482375150546
1144	0.0	46365.2871028753
1145	0.0	10196.797976270318
1146	0.0	13282.652568886988
1147	0.0	20608.41072513722
1148	0.0	51212.72188134026
1149	0.0	29127.12171417661
1150	0.0	22701.795178931206
1151	0.0	30500.229582423344
1152	0.0	20912.113392027095
1153	0.0	35469.03973526787
1154	0.25	26207.46355938415
1155	0.25	59786.043309917055
1156	0.0	39626.95466261357
1157	0.0	6373.022704385221
1158	0.0	3841.5269881952554
1159	0.0	32446.83775457088
1160	0.0	15559.63581847027
1161	0.25	61179.10716899981
1162	0.0	36706.034623552114
1163	0.0	23174.60838367697
1164	0.0	19248.857565457
1165	0.0	22161.505689495243
1166	1.0	0.0
1167	0.0	18140.37378691137
1168	0.0	42328.63411551807
1169	0.5	9026.932961540297
1170	0.5	19653.70277967304
1171	0.0	25196.294236462563
1172	0.0	15080.33660321962
1173	0.0	19201.151975779794
1174	0.0	21860.03635195084
1175	0.5	34238.89190540649
1176	0.0	37481.12781555392
1177	0.0	13571.146746282466
1178	0.25	44652.915038944535
1179	0.0	6487.545001553372
1180	0.0	2021.5232158079743
1181	0.75	32822.018657810986
1182	0.75	42382.412099745125
1183	0.0	14215.844861464575
1184	0.25	22933.17806130896
1185	0.25	27649.431814284373
1186	0.5	37536.81912412867
1187	0.5	25572.776884539053
1188	0.25	24294.422696654994
1189	0.0	13153.915720526129
1190	1.0	0.0
1191	0.0	58069.89738554694
1192	0.0	28906.483480124734
1193	0.0	7386.0907522030175
1194	0.25	10695.137617799142
1195	0.25	48106.82791316261
1196	0.0	10255.61381073203
1197	0.0	21195.960173383355
1198	0.25	29182.100653803598
1199	0.0	10277.413236210123
1200	0.0	70235.31575524248
1201	0.0	22104.76104170084
1202	0.5	60666.01082240231
1203	0.0	7538.394540897571
1204	0.0	11068.553099641576
1205	0.0	33131.1850247439
1206	0.5	49227.00773086399
1207	0.75	45525.58709401637
1208	0.0	22313.81622562185
1209	0.0	26976.393806864507
1210	0.0	11451.17854687851
1211	0.25	9735.14261515811
1212	0.0	37698.26393213589
1213	0.5	24714.835975086316
1214	0.25	37976.491160690784
1215	0.25	16182.733823390057
1216	0.0	41919.89312530495
1217	0.5	75786.87653969973
1218	0.0	30930.65866699908
1219	0.5	52904.25156499259
1220	1.0	0.0
1221	1.0	0.0
1222	1.0	0.0
1223	0.25	27657.008341203134
1224	0.5	14100.237668957561
1225	0.0	62261.81253360119
1226	0.0	20927.34691768419
1227	0.75	4941.685515921563
1228	1.0	0.0
1229	0.0	30551.294830511324
1230	0.25	38244.880047005914
1231	0.0	34787.48132730834
1232	0.0	28184.668267029338
1233	0.25	32048.500660651673
1234	0.25	42938.4050052613
1235	1.0	0.0
1236	0.0	7458.253437071107
1237	0.5	23228.92749751918
1238	0.0	30314.541050815023
1239	1.0	0.0
1240	0.5	37644.06290324405
1241	0.25	13669.990605519464
1242	0.0	32815.22928876802
1243	0.0	27548.225174541585
1244	0.0	24873.779522720724
1245	0.5	37026.19102061726
1246	0.5	26061.73675181344
1247	0.75	28565.939052030444
1248	0.0	19468.59617694281
1249	1.0	0.0
1250	0.0	11791.402290109545
1251	0.5	52438.0567308981
1252	0.75	27247.431112919003
1253	0.0	16996.857435558923
1254	0.0	19896.535056759603
1255	1.0	0.0
1256	0.0	12930.573055637069
1257	0.25	11076.590895652771
1258	0.25	18904.02660689627
1259	0.0	20252.07112543285
1260	0.0	34393.34405155387
1261	0.0	13648.081318009645
1262	0.0	53507.61308474466
1263	1.0	0.0
1264	0.0	46436.834635795094
1265	0.0	5654.21929047443
1266	1.0	0.0
1267	0.0	32141.52991725132
1268	0.0	17622.436831705272
1269	0.0	6056.9088199408725
1270	0.0	18520.972976228222
1271	0.75	34216.83816611767
1272	0.0	17001.956841675565
1273	0.0	42932.70063679665
1274	0.0	27317.983158514835
1275	0.0	38891.64817798883
1276	0.0	21715.782830957323
1277	1.0	0.0
1278	0.0	15575.959238223732
1279	0.0	44788.22705952916
1280	0.0	28627.24731187336
1281	0.0	33932.65544937458
1282	0.0	19701.655655400828
1283	0.25	65018.83571501821
1284	0.0	6281.278474954888
1285	0.0	23329.67522519175
1286	0.75	30427.777831908315
1287	1.0	0.0
1288	0.25	33177.02792103713
1289	0.25	43506.55755912885
1290	0.0	37883.30236345064
1291	0.25	47509.87039910009
1292	0.25	23312.664565319817
1293	0.0	36469.48159777094
1294	0.25	23602.955004045118
1295	0.0	16667.28114138823
1296	0.0	19759.604336577468
1297	0.25	52032.69233802954
1298	0.5	46318.088178522885
1299	1.0	0.0
1300	0.0	10559.49598515872
1301	0.0	38864.5006720908
1302	0.5	27753.582740435377
1303	1.0	0.0
1304	0.0	18300.709832110442
1305	0.5	37576.075091958046
1306	0.0	7625.373454997316
1307	0.0	51945.42916340288
1308	0.0	19517.427788116038
1309	0.0	9176.452557556331
1310	0.25	65783.36908994243
1311	0.0	29057.631426141597
1312	0.25	27452.47113270064
1313	0.0	34819.91965905763
1314	0.75	50304.658965207636
1315	0.75	10686.649670824409
1316	1.0	0.0
1317	0.0	6706.74324920401
1318	0.0	18580.84215724375
1319	0.25	50476.88686971863
1320	0.25	52862.081995699555
1321	0.0	41875.641937716864
1322	0.0	15255.561853642575
1323	1.0	0.0
1324	0.25	31643.49723700434
1325	0.0	55109.37980981544
1326	0.0	9434.647753019817
1327	0.25	9486.43814958632
1328	0.5	20109.108947450295
1329	0.25	44357.742543021835
1330	0.0	13932.476794812828
1331	0.5	51245.506185339764
1332	1.0	0.0
1333	0.25	22627.350045833737
1334	1.0	0.0
1335	0.75	51278.04810088128
1336	0.0	20711.802706937306
1337	0.0	22508.588906028308
1338	1.0	0.0
1339	0.0	26430.837483610958
1340	0.0	34623.33545566071
1341	0.0	18059.315481921658
1342	0.75	26927.38819681108
1343	0.25	29239.63953042403
1344	0.0	26190.35744701978
1345	0.5	36649.79223604314
1346	0.25	29384.762323461473
1347	1.0	0.0
1348	0.0	33603.99633576162
1349	0.0	27021.210935898125
1350	0.5	48886.68604916893
1351	0.0	10643.809848697856
1352	0.25	28768.84978590533
1353	0.5	49188.82610485889
1354	0.25	46358.78631596764
1355	0.25	20885.555260969948
1356	0.0	9450.746717629954
1357	0.0	10562.968381447718
1358	0.0	10295.718932524323
1359	0.0	16842.34925219789
1360	1.0	0.0
1361	0.5	12235.568089410663
1362	0.0	35451.7617856618
1363	0.0	17393.831700086594
1364	0.0	15598.507331917062
1365	0.5	50690.32031088136
1366	0.0	14459.464440587908
1367	0.0	29882.796117686667
1368	0.75	26413.927122950554
1369	0.0	6530.07824276574
1370	0.25	32752.51873691256
1371	0.0	15141.567794373259
1372	0.25	59598.33447774872
1373	0.75	6365.527325775474
1374	0.5	21357.799547957256
1375	0.0	24434.25248726271
1376	0.5	41329.609835054725
1377	0.5	51281.371337361634
1378	0.0	44009.14426823147
1379	0.0	6735.690086730756
1380	0.0	37686.99091183953
1381	0.0	21326.067799236625
1382	0.25	30730.022402325023
1383	0.25	28896.643723982077
1384	0.5	20687.715877080336
1385	0.25	26252.76103258754
1386	0.25	33968.757189810276
1387	0.75	20507.55507312715
1388	0.25	30714.40423093736
1389	0.0	26087.538506719284
1390	0.0	12212.086526211351
1391	1.0	0.0
1392	1.0	0.0
1393	0.75	66649.97453382239
1394	0.5	64418.87061065063
1395	0.0	9320.472574559972
1396	0.25	54065.968857922904
1397	0.5	64723.962848307565
1398	0.75	65561.96601688862
1399	0.0	23758.087549824268
1400	0.25	26217.764904877793
1401	0.25	12930.605779401958
1402	0.5	44677.87117441185
1403	0.0	8322.204384603538
1404	0.25	10420.89287812511
1405	0.25	45762.18857352311
1406	1.0	0.0
1407	1.0	0.0
1408	0.75	19683.612696826458
1409	0.0	34090.06816428155
1410	1.0	0.0
1411	0.5	65582.69506134093
1412	0.25	27985.56799767539
1413	0.0	18396.416222210974
1414	0.75	23534.082798287272
1415	0.0	48312.20468622632
1416	0.0	39874.15012251586
1417	0.75	65296.8726423569
1418	0.25	47404.68469525998
1419	0.0	18801.13138607703
1420	0.25	67213.38353476797
1421	0.25	32264.968218437087
1422	0.0	38002.44032707997
1423	0.0	22480.275124544278
1424	0.5	8138.416041620076
1425	0.0	13540.417148033157
1426	0.25	56905.857118001826
1427	0.0	48151.9123876933
1428	0.0	29102.83062432427
1429	0.25	36238.54194736729
1430	0.0	39092.390332371
1431	0.0	40118.066805414855
1432	0.0	6454.517956241034
1433	0.0	23395.997832762077
1434	0.0	43941.63290900178
1435	0.0	9581.52081782464
1436	0.75	27615.78551493585
1437	1.0	0.0
1438	0.0	49685.4406890925
1439	0.0	46299.39389927313
1440	0.25	57755.95882534981
1441	0.0	26074.124634382315
1442	0.0	17541.08542460017
1443	1.0	0.0
1444	0.75	32205.70824900642
1445	0.25	43606.24127105499
1446	0.0	28730.018847505562
1447	1.0	0.0
1448	1.0	0.0
1449	0.5	43529.6883743722
1450	0.5	77624.43286529742
1451	1.0	0.0
1452	1.0	0.0
1453	0.5	22265.730993356556
1454	0.5	16589.554310543463
1455	0.5	17157.229252625257
1456	0.25	21808.74383014937
1457	1.0	0.0
1458	0.25	41489.48783163602
1459	0.0	24745.870805927552
1460	0.0	17458.473791368306
1461	0.0	34767.3342009075
1462	0.25	20313.60660167411
1463	0.25	39004.33481795093
1464	0.0	56185.490420786664
