# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
340	0.0	249.16666666666666
341	0.0	273.0
342	0.0	800.5
343	1.0	-1.0
344	0.0	1030.1666666666667
345	0.0	323.6666666666667
346	0.0	2165.8333333333335
347	0.0	1417.0
348	0.0	346.5
349	0.0	3073.6666666666665
350	0.0	470.1666666666667
351	0.0	5870.0
352	0.0	2208.5
353	0.0	3494.5
354	0.0	227.33333333333334
355	0.0	110.16666666666667
356	0.0	16.833333333333332
357	0.0	195.16666666666666
358	0.0	163.16666666666666
359	0.0	130.83333333333334
360	0.0	1384.8333333333333
361	0.0	442.5
362	0.0	1470.8333333333333
363	0.0	218.5
364	0.0	993.3333333333334
365	0.0	3467.3333333333335
366	0.0	1371.1666666666667
367	0.0	428.5
368	0.0	9799.666666666666
369	0.0	1311.6666666666667
370	0.0	191.66666666666666
371	0.0	412.8333333333333
372	0.0	486.3333333333333
373	0.0	554.5
374	0.0	1718.8333333333333
375	0.0	1763.8333333333333
376	0.0	65.33333333333333
377	0.0	792.1666666666666
378	0.0	11904.0
379	0.0	848.6666666666666
380	0.0	3475.6666666666665
381	0.0	590.5
382	0.0	3464.0
383	0.0	1106.0
384	0.0	296.6666666666667
385	0.0	53.333333333333336
386	0.0	1064.5
387	0.0	80.83333333333333
388	0.0	36879.833333333336
389	0.0	18367.833333333332
390	0.0	48911.666666666664
391	0.0	313.1666666666667
392	0.0	1602.3333333333333
393	0.0	244.66666666666666
394	0.0	2711.3333333333335
395	0.0	16927.5
396	0.0	318.6666666666667
397	0.0	145.0
398	1.0	-1.0
399	0.0	215.83333333333334
400	0.0	142.66666666666666
401	0.0	1482.3333333333333
402	0.0	2574.5
403	0.0	665.8333333333334
404	0.0	50851.5
405	0.0	190.5
406	0.0	181.5
407	0.0	43.833333333333336
408	0.0	145.0
409	0.0	1772.8333333333333
410	0.0	58.166666666666664
411	0.0	832.6666666666666
412	0.0	102.5
413	0.0	1852.0
414	0.0	199.5
415	0.0	311.5
416	0.0	623.6666666666666
417	0.0	140.0
418	0.0	1036.1666666666667
419	0.0	44.333333333333336
420	0.0	340.1666666666667
421	0.0	107.66666666666667
422	0.0	2334.6666666666665
423	0.0	264.3333333333333
424	0.0	269.8333333333333
425	0.0	4718.5
426	0.0	243.33333333333334
427	0.0	2073.0
428	0.0	256.1666666666667
429	0.0	6238.333333333333
430	0.0	1043.1666666666667
431	0.0	144.66666666666666
432	0.0	74.66666666666667
433	0.0	556.3333333333334
