# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
150	0.0	836.4770876942202
151	0.0	3252.7152977418154
152	0.0	699.1904699243605
153	0.0	163.8603227911517
154	1.0	0.0
155	1.0	0.0
156	0.0	223.34392846096307
157	1.0	0.0
158	1.0	0.0
159	0.0	412.57719963323325
160	0.0	1019.4286449113861
161	0.0	1049.2982629220933
162	1.0	0.0
163	0.0	246.56511342618614
164	0.0	814.3900368595496
165	0.0	851.6053220955655
166	0.0	443.50862852297723
167	0.0	653.9160797838122
168	1.0	0.0
169	0.0	621.4469365077093
170	0.0	683.9275801321492
171	0.0	500.16175222117454
172	1.0	0.0
173	0.0	536.707493243739
174	1.0	0.0
175	0.0	888.7511151842773
176	0.0	748.5553855076432
177	0.0	915.9347827080637
178	1.0	0.0
179	0.0	2450.875677750446
180	1.0	0.0
181	1.0	0.0
182	0.0	430.67147966939956
183	0.0	618.3440868044272
184	0.0	396.72189590055496
185	0.0	344.634143053554
186	1.0	0.0
187	0.0	942.2577746445313
188	1.0	0.0
189	0.0	752.8861034661531
190	0.0	739.1970452154055
191	0.0	475.476864608936
192	0.0	3946.5167226735502
193	0.0	257.6008662581444
194	0.0	2278.219080530107
195	0.0	163.92812912818044
196	1.0	0.0
197	0.0	346.62965300958604
198	0.0	560.3522211313248
199	1.0	0.0
200	1.0	0.0
201	0.0	539.5505768246949
202	1.0	0.0
203	1.0	0.0
204	1.0	0.0
205	1.0	0.0
206	1.0	0.0
207	0.0	2059.193961089477
208	0.0	470.99348076153547
209	1.0	0.0
210	1.0	0.0
211	0.0	1621.6113467235118
212	1.0	0.0
213	0.0	2168.8666032860056
214	1.0	0.0
215	1.0	0.0
216	1.0	0.0
217	1.0	0.0
218	0.0	814.2707662191242
219	0.0	2887.7880030777305
220	0.0	1287.502693478018
221	0.0	596.4491775957868
222	0.0	1502.8151085134596
223	1.0	0.0
224	1.0	0.0
225	1.0	0.0
226	0.0	493.2425287552178
227	1.0	0.0
228	1.0	0.0
229	0.0	2265.9555478021502
230	1.0	0.0
231	1.0	0.0
232	0.0	5313.69032652583
233	0.0	823.7320546759292
234	0.0	1657.7774194302037
235	1.0	0.0
236	0.0	1018.719878513366
237	1.0	0.0
238	0.0	516.6003981139511
239	1.0	0.0
240	1.0	0.0
241	0.0	420.214704121463
242	0.0	1985.9626926481724
243	1.0	0.0
244	0.0	1253.5078928340226
245	1.0	0.0
246	1.0	0.0
247	1.0	0.0
248	1.0	0.0
249	1.0	0.0
250	1.0	0.0
251	1.0	0.0
252	0.0	1309.0101402485743
253	0.0	1182.206012425013
254	1.0	0.0
255	0.0	1151.2213522801176
256	0.0	623.5779710114002
257	1.0	0.0
258	1.0	0.0
259	1.0	0.0
260	1.0	0.0
261	1.0	0.0
262	0.0	784.8539933329448
263	0.0	263.00447119865566
264	0.0	118.59028995968401
265	1.0	0.0
266	0.0	533.9293052675202
267	1.0	0.0
268	1.0	0.0
269	1.0	0.0
270	1.0	0.0
271	1.0	0.0
272	1.0	0.0
273	1.0	0.0
274	0.0	751.3332574162632
275	1.0	0.0
276	0.0	916.9774345355108
277	1.0	0.0
278	1.0	0.0
279	1.0	0.0
280	1.0	0.0
281	0.0	961.2695511896163
282	1.0	0.0
283	1.0	0.0
284	1.0	0.0
285	0.0	1074.417034164071
286	1.0	0.0
287	0.0	1836.6144899046049
288	1.0	0.0
289	0.0	3098.7680453108624
290	0.0	153.45632249955088
291	0.0	654.2540738591924
292	1.0	0.0
293	1.0	0.0
294	1.0	0.0
295	1.0	0.0
296	1.0	0.0
297	1.0	0.0
298	1.0	0.0
299	1.0	0.0
300	1.0	0.0
301	1.0	0.0
302	1.0	0.0
303	1.0	0.0
304	1.0	0.0
305	1.0	0.0
306	1.0	0.0
307	1.0	0.0
308	1.0	0.0
309	1.0	0.0
310	1.0	0.0
311	1.0	0.0
312	0.0	643.1449539959431
313	1.0	0.0
314	1.0	0.0
315	1.0	0.0
316	1.0	0.0
317	1.0	0.0
318	1.0	0.0
319	1.0	0.0
320	0.0	453.11059383675456
321	1.0	0.0
322	1.0	0.0
323	1.0	0.0
324	0.0	4340.316859888844
325	0.0	858.4488937631249
326	1.0	0.0
327	1.0	0.0
328	1.0	0.0
